Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,Station,NumMosquitos,WnvPresent,Sunrise,Sunset,CodeSum,ResultDir,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,AvgSpeed
2009-09-14,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,2,3,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,9,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,5,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,11,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,1,4,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,2,4,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1500 North Long Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,15, N LONG AVE,T153,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,1,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,3,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,3,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,2,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,2,21,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,3,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,30,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,14,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,1,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,2,9,1,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,17,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,1,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,10,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,1,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,2,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,1,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,10,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,2,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,19,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,1,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,5,0,0530,1805, ,33,76.33333333333333,58.56666666666667,67.7,-1.0,57.1,61.2,0.8666666666666667,3.566666666666667,0.0,0.12299999999999996,29.35133333333333,30.074333333333332,5.723333333333333,6.870000000000003
2009-09-14,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,15,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,4,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,3,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,4,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,1,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,11,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,3,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,4,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,2,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,3,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
2009-09-14,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,6,0,-,-, ,13,76.16666666666667,60.4,68.6,-1.0,57.83333333333334,62.13333333333333,0.7333333333333333,4.333333333333333,0.0,0.12233333333333335,29.40833333333334,30.057666666666666,6.1933333333333325,7.400000000000004
